Date, Open , High , Low , Close , Adj Close , Volume 
8/14/1990, 833.63 , 833.63 , 833.63 , 833.63 , 833.42 , -   
8/15/1990, 848.46 , 848.46 , 848.46 , 848.46 , 848.24 , -   
8/16/1990, 848.71 , 848.71 , 848.71 , 848.71 , 848.49 , -   
8/17/1990, 838.74 , 838.74 , 838.74 , 838.74 , 838.52 , -   
8/20/1990, 792.22 , 792.22 , 792.22 , 792.22 , 792.02 , -   
8/21/1990, 789.37 , 789.37 , 789.37 , 789.37 , 789.17 , -   
8/22/1990, 738.26 , 738.26 , 738.26 , 738.26 , 738.07 , -   
8/23/1990, 687.62 , 687.62 , 687.62 , 687.62 , 687.44 , -   
8/24/1990, 701.38 , 701.38 , 701.38 , 701.38 , 701.20 , -   
8/27/1990, 727.51 , 727.51 , 727.51 , 727.51 , 727.32 , -   
8/28/1990, 752.91 , 752.91 , 752.91 , 752.91 , 752.72 , -   
8/29/1990, 748.90 , 748.90 , 748.90 , 748.90 , 748.71 , -   
8/30/1990, 740.79 , 740.79 , 740.79 , 740.79 , 740.60 , -   
8/31/1990, 751.86 , 751.86 , 751.86 , 751.86 , 751.67 , -   
9/3/1990, 751.35 , 751.35 , 751.35 , 751.35 , 751.16 , -   
9/4/1990, 734.44 , 734.44 , 734.44 , 734.44 , 734.25 , -   
9/5/1990, 727.18 , 727.18 , 727.18 , 727.18 , 726.99 , -   
9/6/1990, 723.90 , 723.90 , 723.90 , 723.90 , 723.71 , -   
9/7/1990, 718.76 , 718.76 , 718.76 , 718.76 , 718.58 , -   
9/10/1990, 708.21 , 708.21 , 708.21 , 708.21 , 708.03 , -   
9/11/1990, 697.76 , 697.76 , 697.76 , 697.76 , 697.58 , -   
9/12/1990, 674.95 , 674.95 , 674.95 , 674.95 , 674.78 , -   
9/13/1990, 673.95 , 673.95 , 673.95 , 673.95 , 673.78 , -   
9/14/1990, 649.02 , 649.02 , 649.02 , 649.02 , 648.85 , -   
9/17/1990, 627.86 , 627.86 , 627.86 , 627.86 , 627.70 , -   
9/18/1990, 617.53 , 617.53 , 617.53 , 617.53 , 617.37 , -   
9/19/1990, 625.19 , 625.19 , 625.19 , 625.19 , 625.03 , -   
9/20/1990, 644.18 , 644.18 , 644.18 , 644.18 , 644.01 , -   
9/21/1990, 628.95 , 628.95 , 628.95 , 628.95 , 628.79 , -   
9/24/1990, 609.47 , 609.47 , 609.47 , 609.47 , 609.31 , -   
9/25/1990, 568.91 , 568.91 , 568.91 , 568.91 , 568.76 , -   
9/26/1990, 555.95 , 555.95 , 555.95 , 555.95 , 555.81 , -   
9/27/1990, 546.90 , 546.90 , 546.90 , 546.90 , 546.76 , -   
9/28/1990, 548.29 , 548.29 , 548.29 , 548.29 , 548.15 , -   
10/1/1990, 538.18 , 538.18 , 538.18 , 538.18 , 538.04 , -   
10/2/1990, 540.32 , 540.32 , 540.32 , 540.32 , 540.18 , -   
10/3/1990, 550.52 , 550.52 , 550.52 , 550.52 , 550.38 , -   
10/4/1990, 517.52 , 517.52 , 517.52 , 517.52 , 517.39 , -   
10/5/1990, 516.21 , 516.21 , 516.21 , 516.21 , 516.08 , -   
10/8/1990, 566.37 , 566.37 , 566.37 , 566.37 , 566.22 , -   
10/9/1990, 573.75 , 573.75 , 573.75 , 573.75 , 573.60 , -   
10/10/1990, 553.63 , 553.63 , 553.63 , 553.63 , 553.49 , -   
10/11/1990, 541.43 , 541.43 , 541.43 , 541.43 , 541.29 , -   
10/12/1990, 546.06 , 546.06 , 546.06 , 546.06 , 545.92 , -   
10/15/1990, 538.75 , 538.75 , 538.75 , 538.75 , 538.61 , -   
10/16/1990, 538.35 , 538.35 , 538.35 , 538.35 , 538.21 , -   
10/17/1990, 540.02 , 540.02 , 540.02 , 540.02 , 539.88 , -   
10/18/1990, 539.23 , 539.23 , 539.23 , 539.23 , 539.09 , -   
10/19/1990, 542.30 , 542.30 , 542.30 , 542.30 , 542.16 , -   
10/22/1990, 548.87 , 548.87 , 548.87 , 548.87 , 548.73 , -   
10/23/1990, 557.72 , 557.72 , 557.72 , 557.72 , 557.58 , -   
10/24/1990, 574.94 , 574.94 , 574.94 , 574.94 , 574.79 , -   
10/25/1990, 615.18 , 615.18 , 615.18 , 615.18 , 615.02 , -   
10/26/1990, 620.20 , 620.20 , 620.20 , 620.20 , 620.04 , -   
10/29/1990, 608.41 , 608.41 , 608.41 , 608.41 , 608.25 , -   
10/30/1990, 599.51 , 599.51 , 599.51 , 599.51 , 599.36 , -   
10/31/1990, 613.40 , 613.40 , 613.40 , 613.40 , 613.24 , -   
11/1/1990, 613.40 , 613.40 , 613.40 , 613.40 , 613.24 , -   
11/2/1990, 601.58 , 601.58 , 601.58 , 601.58 , 601.43 , -   
11/5/1990, 602.51 , 602.51 , 602.51 , 602.51 , 602.36 , -   
11/6/1990, 616.48 , 616.48 , 616.48 , 616.48 , 616.32 , -   
11/7/1990, 610.89 , 610.89 , 610.89 , 610.89 , 610.73 , -   
11/8/1990, 599.41 , 599.41 , 599.41 , 599.41 , 599.26 , -   
11/9/1990, 597.82 , 597.82 , 597.82 , 597.82 , 597.67 , -   
11/12/1990, 596.56 , 596.56 , 596.56 , 596.56 , 596.41 , -   
11/13/1990, 612.58 , 612.58 , 612.58 , 612.58 , 612.42 , -   
11/14/1990, 617.96 , 617.96 , 617.96 , 617.96 , 617.80 , -   
11/15/1990, 648.95 , 648.95 , 648.95 , 648.95 , 648.78 , -   
11/16/1990, 649.35 , 649.35 , 649.35 , 649.35 , 649.18 , -   
11/19/1990, 655.40 , 655.40 , 655.40 , 655.40 , 655.23 , -   
11/20/1990, 678.06 , 678.06 , 678.06 , 678.06 , 677.89 , -   
11/21/1990, 665.13 , 665.13 , 665.13 , 665.13 , 664.96 , -   
11/22/1990, 657.35 , 657.35 , 657.35 , 657.35 , 657.18 , -   
11/23/1990, 646.44 , 646.44 , 646.44 , 646.44 , 646.27 , -   
11/26/1990, 638.19 , 638.19 , 638.19 , 638.19 , 638.03 , -   
11/27/1990, 614.96 , 614.96 , 614.96 , 614.96 , 614.80 , -   
11/28/1990, 619.13 , 619.13 , 619.13 , 619.13 , 618.97 , -   
11/29/1990, 622.47 , 622.47 , 622.47 , 622.47 , 622.31 , -   
11/30/1990, 622.47 , 622.47 , 622.47 , 622.47 , 622.31 , -   
12/3/1990, 631.89 , 631.89 , 631.89 , 631.89 , 631.73 , -   
12/4/1990, 635.04 , 635.04 , 635.04 , 635.04 , 634.88 , -   
12/5/1990, 616.28 , 616.28 , 616.28 , 616.28 , 616.12 , -   
12/6/1990, 620.76 , 620.76 , 620.76 , 620.76 , 620.60 , -   
12/7/1990, 626.34 , 626.34 , 626.34 , 626.34 , 626.18 , -   
12/10/1990, 647.17 , 647.17 , 647.17 , 647.17 , 647.00 , -   
12/11/1990, 666.93 , 666.93 , 666.93 , 666.93 , 666.76 , -   
12/12/1990, 679.95 , 679.95 , 679.95 , 679.95 , 679.78 , -   
12/13/1990, 687.32 , 687.32 , 687.32 , 687.32 , 687.14 , -   
12/14/1990, 693.70 , 693.70 , 693.70 , 693.70 , 693.52 , -   
12/17/1990, 678.31 , 678.31 , 678.31 , 678.31 , 678.14 , -   
12/18/1990, 660.91 , 660.91 , 660.91 , 660.91 , 660.74 , -   
12/19/1990, 662.08 , 662.08 , 662.08 , 662.08 , 661.91 , -   
12/20/1990, 670.29 , 670.29 , 670.29 , 670.29 , 670.12 , -   
12/21/1990, 666.27 , 666.27 , 666.27 , 666.27 , 666.10 , -   
12/24/1990, 666.27 , 666.27 , 666.27 , 666.27 , 666.10 , -   
12/25/1990, null , null , null , null , null , null 
12/26/1990, 660.51 , 660.51 , 660.51 , 660.51 , 660.34 , -   
12/27/1990, 653.72 , 653.72 , 653.72 , 653.72 , 653.55 , -   
12/28/1990, 653.11 , 653.11 , 653.11 , 653.11 , 652.94 , -   
12/31/1990, null , null , null , null , null , null 
1/1/1991, null , null , null , null , null , null 
1/2/1991, 630.62 , 630.62 , 630.62 , 630.62 , 630.46 , -   
1/3/1991, 598.16 , 598.16 , 598.16 , 598.16 , 598.01 , -   
1/4/1991, 613.58 , 613.58 , 613.58 , 613.58 , 613.42 , -   
1/7/1991, 605.92 , 605.92 , 605.92 , 605.92 , 605.76 , -   
1/8/1991, 599.10 , 599.10 , 599.10 , 599.10 , 598.95 , -   
1/9/1991, 590.26 , 590.26 , 590.26 , 590.26 , 590.11 , -   
1/10/1991, 587.46 , 587.46 , 587.46 , 587.46 , 587.31 , -   
1/11/1991, 591.60 , 591.60 , 591.60 , 591.60 , 591.45 , -   
1/14/1991, 609.30 , 609.30 , 609.30 , 609.30 , 609.14 , -   
1/15/1991, 598.48 , 598.48 , 598.48 , 598.48 , 598.33 , -   
1/16/1991, 604.86 , 604.86 , 604.86 , 604.86 , 604.70 , -   
1/17/1991, 632.51 , 632.51 , 632.51 , 632.51 , 632.35 , -   
1/18/1991, 666.97 , 666.97 , 666.97 , 666.97 , 666.80 , -   
1/21/1991, 650.82 , 650.82 , 650.82 , 650.82 , 650.65 , -   
1/22/1991, 653.82 , 653.82 , 653.82 , 653.82 , 653.65 , -   
1/23/1991, 653.09 , 653.09 , 653.09 , 653.09 , 652.92 , -   
1/24/1991, 669.02 , 669.02 , 669.02 , 669.02 , 668.85 , -   
1/25/1991, 694.00 , 694.00 , 694.00 , 694.00 , 693.82 , -   
1/28/1991, 711.06 , 711.06 , 711.06 , 711.06 , 710.88 , -   
1/29/1991, 727.29 , 727.29 , 727.29 , 727.29 , 727.10 , -   
1/30/1991, 747.56 , 747.56 , 747.56 , 747.56 , 747.37 , -   
1/31/1991, 756.71 , 756.71 , 756.71 , 756.71 , 756.52 , -   
2/1/1991, 742.33 , 742.33 , 742.33 , 742.33 , 742.14 , -   
2/4/1991, 758.77 , 758.77 , 758.77 , 758.77 , 758.57 , -   
2/5/1991, 810.04 , 810.04 , 810.04 , 810.04 , 809.83 , -   
2/6/1991, 867.38 , 867.38 , 867.38 , 867.38 , 867.16 , -   
2/7/1991, 862.77 , 862.77 , 862.77 , 862.77 , 862.55 , -   
2/8/1991, 849.04 , 849.04 , 849.04 , 849.04 , 848.82 , -   
2/11/1991, 877.24 , 877.24 , 877.24 , 877.24 , 877.01 , -   
2/12/1991, 893.27 , 893.27 , 893.27 , 893.27 , 893.04 , -   
2/13/1991, 869.49 , 869.49 , 869.49 , 869.49 , 869.27 , -   
2/14/1991, 869.86 , 869.86 , 869.86 , 869.86 , 869.64 , -   
2/15/1991, 877.52 , 877.52 , 877.52 , 877.52 , 877.29 , -   
2/18/1991, 890.57 , 890.57 , 890.57 , 890.57 , 890.34 , -   
2/19/1991, 898.98 , 898.98 , 898.98 , 898.98 , 898.75 , -   
2/20/1991, 919.63 , 919.63 , 919.63 , 919.63 , 919.39 , -   
2/21/1991, 936.00 , 936.00 , 936.00 , 936.00 , 935.76 , -   
2/22/1991, 961.83 , 961.83 , 961.83 , 961.83 , 961.58 , -   
2/25/1991," 1,012.20 "," 1,012.20 "," 1,012.20 "," 1,012.20 "," 1,011.94 ", -   
2/26/1991, 981.60 , 981.60 , 981.60 , 981.60 , 981.35 , -   
2/27/1991, 972.11 , 972.11 , 972.11 , 972.11 , 971.86 , -   
2/28/1991, 987.08 , 987.08 , 987.08 , 987.08 , 986.83 , -   
3/1/1991, 967.65 , 967.65 , 967.65 , 967.65 , 967.40 , -   
3/4/1991, 942.23 , 942.23 , 942.23 , 942.23 , 941.99 , -   
3/5/1991, 942.66 , 942.66 , 942.66 , 942.66 , 942.42 , -   
3/6/1991, 968.46 , 968.46 , 968.46 , 968.46 , 968.21 , -   
3/7/1991, 976.92 , 976.92 , 976.92 , 976.92 , 976.67 , -   
3/8/1991, 990.20 , 990.20 , 990.20 , 990.20 , 989.95 , -   
3/11/1991, 994.52 , 994.52 , 994.52 , 994.52 , 994.26 , -   
3/12/1991," 1,024.17 "," 1,024.17 "," 1,024.17 "," 1,024.17 "," 1,023.91 ", -   
3/13/1991," 1,033.66 "," 1,033.66 "," 1,033.66 "," 1,033.66 "," 1,033.39 ", -   
3/14/1991," 1,015.10 "," 1,015.10 "," 1,015.10 "," 1,015.10 "," 1,014.84 ", -   
3/15/1991," 1,009.60 "," 1,009.60 "," 1,009.60 "," 1,009.60 "," 1,009.34 ", -   
3/18/1991," 1,011.26 "," 1,011.26 "," 1,011.26 "," 1,011.26 "," 1,011.00 ", -   
3/19/1991," 1,023.18 "," 1,023.18 "," 1,023.18 "," 1,023.18 "," 1,022.92 ", -   
3/20/1991, 995.84 , 995.84 , 995.84 , 995.84 , 995.58 , -   
3/21/1991, 992.98 , 992.98 , 992.98 , 992.98 , 992.72 , -   
3/22/1991," 1,007.83 "," 1,007.83 "," 1,007.83 "," 1,007.83 "," 1,007.57 ", -   
3/25/1991," 1,040.45 "," 1,040.45 "," 1,040.45 "," 1,040.45 "," 1,040.18 ", -   
3/26/1991," 1,075.16 "," 1,075.16 "," 1,075.16 "," 1,075.16 "," 1,074.88 ", -   
3/27/1991," 1,106.94 "," 1,106.94 "," 1,106.94 "," 1,106.94 "," 1,106.66 ", -   
3/28/1991," 1,106.94 "," 1,106.94 "," 1,106.94 "," 1,106.94 "," 1,106.66 ", -   
3/29/1991," 1,106.94 "," 1,106.94 "," 1,106.94 "," 1,106.94 "," 1,106.66 ", -   
4/1/1991," 1,125.62 "," 1,125.62 "," 1,125.62 "," 1,125.62 "," 1,125.33 ", -   
4/2/1991," 1,122.68 "," 1,122.68 "," 1,122.68 "," 1,122.68 "," 1,122.39 ", -   
4/3/1991," 1,116.07 "," 1,116.07 "," 1,116.07 "," 1,116.07 "," 1,115.78 ", -   
4/4/1991," 1,131.72 "," 1,131.72 "," 1,131.72 "," 1,131.72 "," 1,131.43 ", -   
4/5/1991," 1,156.18 "," 1,156.18 "," 1,156.18 "," 1,156.18 "," 1,155.88 ", -   
4/8/1991," 1,161.15 "," 1,161.15 "," 1,161.15 "," 1,161.15 "," 1,160.85 ", -   
4/9/1991," 1,161.15 "," 1,161.15 "," 1,161.15 "," 1,161.15 "," 1,160.85 ", -   
4/10/1991," 1,074.90 "," 1,074.90 "," 1,074.90 "," 1,074.90 "," 1,074.62 ", -   
4/11/1991," 1,067.46 "," 1,067.46 "," 1,067.46 "," 1,067.46 "," 1,067.19 ", -   
4/12/1991," 1,076.80 "," 1,076.80 "," 1,076.80 "," 1,076.80 "," 1,076.52 ", -   
4/15/1991," 1,102.37 "," 1,102.37 "," 1,102.37 "," 1,102.37 "," 1,102.09 ", -   
4/16/1991," 1,095.25 "," 1,095.25 "," 1,095.25 "," 1,095.25 "," 1,094.97 ", -   
4/17/1991," 1,087.12 "," 1,087.12 "," 1,087.12 "," 1,087.12 "," 1,086.84 ", -   
4/18/1991," 1,095.10 "," 1,095.10 "," 1,095.10 "," 1,095.10 "," 1,094.82 ", -   
4/19/1991," 1,078.05 "," 1,078.05 "," 1,078.05 "," 1,078.05 "," 1,077.77 ", -   
4/22/1991," 1,031.20 "," 1,031.20 "," 1,031.20 "," 1,031.20 "," 1,030.93 ", -   
4/23/1991," 1,027.66 "," 1,027.66 "," 1,027.66 "," 1,027.66 "," 1,027.40 ", -   
4/24/1991," 1,052.48 "," 1,052.48 "," 1,052.48 "," 1,052.48 "," 1,052.21 ", -   
4/25/1991," 1,054.33 "," 1,054.33 "," 1,054.33 "," 1,054.33 "," 1,054.06 ", -   
4/26/1991," 1,052.57 "," 1,052.57 "," 1,052.57 "," 1,052.57 "," 1,052.30 ", -   
4/29/1991," 1,041.57 "," 1,041.57 "," 1,041.57 "," 1,041.57 "," 1,041.30 ", -   
4/30/1991," 1,063.55 "," 1,063.55 "," 1,063.55 "," 1,063.55 "," 1,063.28 ", -   
5/1/1991," 1,063.55 "," 1,063.55 "," 1,063.55 "," 1,063.55 "," 1,063.28 ", -   
5/2/1991," 1,068.62 "," 1,068.62 "," 1,068.62 "," 1,068.62 "," 1,068.35 ", -   
5/3/1991," 1,065.52 "," 1,065.52 "," 1,065.52 "," 1,065.52 "," 1,065.25 ", -   
5/6/1991," 1,060.57 "," 1,060.57 "," 1,060.57 "," 1,060.57 "," 1,060.30 ", -   
5/7/1991," 1,108.34 "," 1,108.34 "," 1,108.34 "," 1,108.34 "," 1,108.06 ", -   
5/8/1991," 1,119.36 "," 1,119.36 "," 1,119.36 "," 1,119.36 "," 1,119.07 ", -   
5/9/1991," 1,123.85 "," 1,123.85 "," 1,123.85 "," 1,123.85 "," 1,123.56 ", -   
5/10/1991," 1,123.72 "," 1,123.72 "," 1,123.72 "," 1,123.72 "," 1,123.43 ", -   
5/13/1991," 1,114.59 "," 1,114.59 "," 1,114.59 "," 1,114.59 "," 1,114.30 ", -   
5/14/1991," 1,130.61 "," 1,130.61 "," 1,130.61 "," 1,130.61 "," 1,130.32 ", -   
5/15/1991," 1,126.79 "," 1,126.79 "," 1,126.79 "," 1,126.79 "," 1,126.50 ", -   
5/16/1991," 1,116.19 "," 1,116.19 "," 1,116.19 "," 1,116.19 "," 1,115.90 ", -   
5/17/1991," 1,124.39 "," 1,124.39 "," 1,124.39 "," 1,124.39 "," 1,124.10 ", -   
5/20/1991," 1,150.59 "," 1,150.59 "," 1,150.59 "," 1,150.59 "," 1,150.29 ", -   
5/21/1991," 1,166.88 "," 1,166.88 "," 1,166.88 "," 1,166.88 "," 1,166.58 ", -   
5/22/1991," 1,183.26 "," 1,183.26 "," 1,183.26 "," 1,183.26 "," 1,182.96 ", -   
5/23/1991," 1,175.79 "," 1,175.79 "," 1,175.79 "," 1,175.79 "," 1,175.49 ", -   
5/24/1991," 1,202.73 "," 1,202.73 "," 1,202.73 "," 1,202.73 "," 1,202.42 ", -   
5/27/1991," 1,185.94 "," 1,185.94 "," 1,185.94 "," 1,185.94 "," 1,185.64 ", -   
5/28/1991," 1,174.44 "," 1,174.44 "," 1,174.44 "," 1,174.44 "," 1,174.14 ", -   
