Date,Open,High,Low,Close,Adj Close,Volume
1989-07-01,1003.849976,1195.380005,976.260010,1168.359985,1168.059570,0
1989-08-01,1152.380005,1212.920044,1118.599976,1123.469971,1123.181152,0
1989-09-01,1157.250000,1157.250000,1121.479980,1142.270020,1141.976318,0
1989-10-01,1124.469971,1300.069946,1115.020020,1300.069946,1299.735718,0
1989-11-01,1300.069946,1395.359985,1300.069946,1313.609985,1313.272339,0
1989-12-01,1313.609985,1313.609985,985.059998,1110.640015,1110.354492,0
1990-01-01,1120.760010,1131.369995,1052.469971,1052.589966,1052.319336,0
1990-02-01,1047.349976,1060.660034,1020.609985,1022.049988,1021.787231,0
1990-03-01,1024.280029,1163.650024,1021.349976,1104.310059,1104.026123,0
1990-04-01,1098.089966,1104.520020,945.369995,945.369995,945.126953,0
1990-05-01,945.369995,1001.530029,803.159973,822.289978,822.078613,0
1990-06-01,821.869995,948.460022,745.729980,890.849976,890.620972,0
1990-07-01,877.000000,941.049988,841.520020,941.049988,940.808044,0
1990-08-01,942.260010,943.679993,687.619995,751.859985,751.666687,0
1990-09-01,751.349976,751.349976,546.900024,548.289978,548.149048,0
1990-10-01,538.179993,620.200012,516.210022,613.400024,613.242310,0
1990-11-01,613.400024,678.059998,596.559998,622.469971,622.309937,0
1990-12-01,631.890015,693.700012,616.280029,653.109985,652.942078,0
1991-01-01,630.619995,756.710022,587.460022,756.710022,756.515503,0
1991-02-01,742.330017,1012.200012,742.330017,987.080017,986.826294,0
1991-03-01,967.650024,1106.939941,942.229980,1106.939941,1106.655396,0
1991-04-01,1125.619995,1161.150024,1027.660034,1063.550049,1063.276611,0
1991-05-01,1063.550049,1202.729980,1060.569946,1180.800049,1180.496460,0
1991-06-01,1158.609985,1162.449951,1031.680054,1065.349976,1065.076050,0
1991-07-01,1062.239990,1101.910034,982.260010,1021.799988,1021.537292,0
1991-08-01,1011.099976,1031.540039,925.390015,1021.830017,1021.567322,0
1991-09-01,1022.169983,1027.119995,901.570007,943.349976,943.107483,0
1991-10-01,946.690002,1039.660034,946.690002,1030.800049,1030.535034,0
1991-11-01,1030.800049,1139.760010,1030.099976,1089.660034,1089.379883,0
1991-12-01,1097.500000,1154.260010,1097.500000,1154.260010,1153.963257,0
1992-01-01,1177.099976,1317.630005,1177.099976,1267.209961,1266.884155,0
1992-02-01,1280.569946,1280.569946,1147.050049,1197.800049,1197.492065,0
1992-03-01,1181.160034,1181.160034,1097.170044,1105.729980,1105.445679,0
1992-04-01,1109.930054,1248.719971,1109.930054,1248.719971,1248.398926,0
1992-05-01,1248.719971,1451.130005,1222.510010,1416.739990,1416.375732,0
1992-06-01,1408.329956,1597.739990,1408.329956,1566.869995,1566.467163,0
1992-07-01,1541.160034,1541.160034,1436.699951,1508.660034,1508.272217,0
1992-08-01,1493.949951,1536.599976,1393.140015,1393.140015,1392.781860,0
1992-09-01,1380.319946,1443.060059,1380.319946,1421.140015,1420.774658,0
1992-10-01,1431.550049,1455.140015,1336.000000,1372.359985,1372.007202,0
1992-11-01,1372.359985,1374.880005,1275.989990,1276.959961,1276.631714,0
1992-12-01,1281.719971,1297.199951,1197.099976,1272.400024,1272.072876,0
1993-01-01,1282.969971,1354.910034,1282.969971,1354.910034,1354.561768,0
1993-02-01,1349.640015,1538.219971,1345.729980,1538.219971,1537.824585,0
1993-03-01,1511.540039,1560.739990,1450.209961,1471.339966,1470.961670,0
1993-04-01,1475.969971,1620.989990,1475.969971,1620.989990,1620.573242,0
1993-05-01,1634.709961,1670.630005,1588.750000,1601.579956,1601.168213,0
1993-06-01,1595.199951,1620.060059,1560.329956,1593.410034,1593.000366,0
1993-07-01,1603.339966,1773.290039,1596.239990,1773.290039,1772.834229,0
1993-08-01,1800.979980,1819.900024,1741.760010,1804.099976,1803.636230,0
1993-09-01,1856.209961,2020.229980,1856.209961,1998.900024,1998.386108,0
1993-10-01,1988.939941,2404.280029,1933.099976,2404.280029,2403.661865,0
1993-11-01,2404.280029,2508.649902,2368.850098,2368.850098,2368.241211,0
1993-12-01,2363.209961,3241.860107,2363.209961,3241.860107,3241.026611,0
1994-01-01,3317.000000,3346.790039,2873.719971,2873.719971,2872.981201,0
1994-02-01,2834.560059,3048.540039,2834.560059,2858.639893,2857.905029,0
1994-03-01,2750.300049,2750.300049,2504.879883,2711.500000,2710.802979,0
1994-04-01,2711.500000,2867.590088,2631.709961,2844.219971,2843.488770,0
1994-05-01,2885.439941,3064.050049,2844.979980,3030.770020,3029.990967,0
1994-06-01,3114.439941,3114.439941,2731.489990,2746.360107,2745.654053,0
1994-07-01,2694.510010,2803.209961,2510.760010,2803.209961,2802.489258,0
1994-08-01,2883.340088,3127.060059,2866.530029,3112.830078,3112.029785,0
1994-09-01,3079.389893,3104.300049,2877.689941,2908.239990,2907.492432,0
1994-10-01,2919.340088,3113.149902,2919.340088,3068.520020,3067.731201,0
1994-11-01,3068.520020,3096.580078,2678.989990,2691.189941,2690.498047,0
1994-12-01,2645.360107,2807.070068,2596.750000,2785.810059,2785.093994,0
1995-01-01,2798.209961,2805.280029,2374.860107,2420.120117,2419.498047,0
1995-02-01,2476.889893,2660.510010,2457.790039,2509.989990,2509.344727,0
1995-03-01,2478.229980,2490.909912,2245.770020,2392.250000,2391.635010,0
1995-04-01,2394.090088,2517.939941,2361.540039,2466.209961,2465.575928,0
1995-05-01,2466.209961,2806.320068,2441.219971,2772.370117,2771.657471,0
1995-06-01,2791.169922,2886.429932,2736.320068,2766.449951,2765.738770,0
1995-07-01,2774.939941,2958.120117,2767.679932,2896.010010,2895.265625,0
1995-08-01,2893.989990,2935.689941,2754.219971,2758.949951,2758.240723,0
1995-09-01,2757.489990,2789.090088,2606.610107,2629.250000,2628.573975,0
1995-10-01,2628.919922,2651.479980,2436.729980,2460.729980,2460.097412,0
1995-11-01,2460.729980,2500.179932,2160.449951,2442.159912,2441.531982,0
1995-12-01,2442.159912,2594.179932,2440.540039,2594.179932,2593.512939,0
1996-01-01,2585.379883,2908.419922,2570.870117,2885.760010,2885.018066,0
1996-02-01,2896.949951,2964.699951,2823.169922,2882.600098,2881.859131,0
1996-03-01,2884.689941,2949.629883,2756.459961,2900.750000,2900.004395,0
1996-04-01,2900.310059,3040.860107,2900.310059,2937.979980,2937.224609,0
1996-05-01,2937.979980,3326.360107,2937.979980,3250.260010,3249.424561,0
1996-06-01,3250.260010,3302.330078,3136.219971,3275.260010,3274.417969,0
1996-07-01,3282.459961,3375.939941,2979.449951,3028.340088,3027.561523,0
1996-08-01,3045.850098,3240.459961,3045.469971,3220.709961,3219.882080,0
1996-09-01,3233.610107,3267.110107,3150.250000,3169.780029,3168.965088,0
1996-10-01,3160.820068,3193.510010,2846.489990,2964.000000,2963.238037,0
1996-11-01,2964.000000,3122.919922,2958.159912,3090.159912,3089.365479,0
1996-12-01,3082.530029,3204.580078,3079.780029,3170.560059,3169.744873,0
1997-01-01,3158.750000,3421.909912,3143.889893,3421.909912,3421.030273,0
1997-02-01,3419.090088,3447.600098,3286.179932,3315.280029,3314.427734,0
1997-03-01,3314.729980,3320.409912,3173.919922,3222.979980,3222.151367,0
1997-04-01,3220.449951,3220.449951,2648.100098,2648.169922,2647.489258,0
1997-05-01,2648.169922,2809.449951,2486.560059,2809.449951,2808.727783,0
1997-06-01,2812.189941,2919.540039,2753.800049,2809.209961,2808.487793,0
1997-07-01,2803.959961,2815.540039,2475.080078,2616.399902,2615.727295,0
1997-08-01,2623.219971,2699.620117,1898.119995,2021.520020,2021.000366,0
1997-09-01,2037.670044,2233.040039,1887.739990,2057.389893,2056.861084,0
1997-10-01,2059.750000,2077.489990,1722.910034,1818.089966,1817.622559,0
1997-11-01,1821.069946,1911.050049,1759.760010,1771.939941,1771.484375,0
1997-12-01,1775.800049,1979.500000,1767.900024,1869.229980,1868.749390,0
1998-01-01,1866.160034,1949.619995,1450.680054,1948.010010,1947.509277,0
1998-02-01,2040.040039,2284.610107,1996.790039,2266.300049,2265.717529,0
1998-03-01,2271.479980,2325.129883,2132.290039,2238.419922,2237.844482,0
1998-04-01,2234.000000,2234.729980,2106.679932,2181.320068,2180.759277,0
1998-05-01,2181.320068,2267.179932,2005.160034,2011.449951,2010.932861,0
1998-06-01,2010.849976,2010.849976,1685.689941,1760.130005,1759.677490,0
1998-07-01,1780.109985,1887.930054,1594.689941,1607.609985,1607.196655,0
1998-08-01,1607.609985,1607.609985,1182.270020,1192.250000,1191.943481,0
1998-09-01,1172.540039,1273.910034,1075.319946,1259.640015,1259.316162,0
1998-10-01,1252.439941,1773.979980,1155.030029,1755.040039,1754.588867,0
1998-11-01,1755.040039,1987.810059,1626.199951,1975.359985,1974.852173,0
1998-12-01,1954.910034,1968.780029,1757.260010,1968.780029,1968.273926,0
1999-01-01,1969.319946,2175.770020,1935.319946,1954.150024,1953.647705,0
1999-02-01,1954.150024,2025.550049,1878.510010,1965.050049,1964.544922,0
1999-03-01,1970.260010,2046.540039,1932.589966,2028.209961,2027.688599,0
1999-04-01,2028.209961,2465.629883,2020.900024,2433.699951,2433.074219,0
1999-05-01,2435.770020,2583.989990,2329.909912,2419.830078,2419.208008,0
1999-06-01,2424.169922,2509.820068,2348.979980,2486.959961,2486.320557,0
1999-07-01,2520.760010,2632.600098,2237.540039,2342.810059,2342.207764,0
1999-08-01,2335.409912,2380.629883,2069.330078,2173.820068,2173.261230,0
1999-09-01,2173.820068,2187.209961,2040.449951,2096.199951,2095.661133,0
1999-10-01,2097.219971,2113.750000,1899.709961,2036.050049,2035.526611,0
1999-11-01,2036.050049,2048.560059,1943.979980,1979.420044,1978.911133,0
1999-12-01,1987.349976,2143.679932,1880.760010,2142.969971,2142.418945,0
2000-01-01,2143.669922,2158.209961,1950.010010,1989.430054,1988.918579,0
2000-02-01,1986.619995,2066.050049,1637.910034,1641.939941,1641.517822,0
2000-03-01,1648.689941,1738.599976,1595.969971,1681.719971,1681.287598,0
2000-04-01,1677.579956,1796.910034,1582.300049,1598.729980,1598.318970,0
2000-05-01,1598.729980,1608.800049,1377.660034,1478.760010,1478.379883,0
2000-06-01,1476.479980,1572.150024,1461.310059,1533.989990,1533.595581,0
2000-07-01,1533.989990,1566.660034,1413.699951,1417.170044,1416.805786,0
2000-08-01,1417.170044,1539.369995,1405.530029,1537.520020,1537.124756,0
2000-09-01,1538.040039,1542.760010,1416.050049,1434.489990,1434.121216,0
2000-10-01,1432.949951,1433.859985,1243.079956,1287.849976,1287.518921,0
2000-11-01,1287.849976,1513.810059,1287.849976,1404.829956,1404.468750,0
2000-12-01,1404.520020,1494.770020,1372.780029,1494.500000,1494.115845,0
2001-01-01,1488.020020,1953.630005,1420.810059,1687.000000,1686.566284,0
2001-02-01,1684.260010,1712.939941,1606.510010,1613.489990,1613.075195,0
2001-03-01,1612.810059,1626.050049,1426.010010,1446.400024,1446.028198,0
2001-04-01,1449.989990,1485.180054,1376.930054,1378.839966,1378.485474,0
2001-05-01,1378.839966,1489.569946,1378.839966,1402.290039,1401.929565,0
2001-06-01,1402.290039,1480.250000,1388.280029,1410.069946,1409.707397,100
2001-07-01,1413.229980,1417.939941,1350.260010,1362.890015,1362.539673,0
2001-08-01,1362.390015,1362.390015,1254.410034,1265.439941,1265.114624,0
2001-09-01,1265.439941,1302.410034,1122.000000,1126.630005,1126.340332,0
2001-10-01,1128.170044,1134.300049,978.190002,993.349976,993.094604,0
2001-11-01,993.349976,1135.770020,985.260010,1128.469971,1128.179810,0
2001-12-01,1128.270020,1168.079956,1093.890015,1168.079956,1167.779663,0
2002-01-01,1167.300049,1361.939941,1165.619995,1361.939941,1361.589844,0
2002-02-01,1373.969971,1479.849976,1333.930054,1406.219971,1405.858521,0
2002-03-01,1407.459961,1436.420044,1360.050049,1403.619995,1403.259155,0
2002-04-01,1401.189941,1438.619995,1303.680054,1346.089966,1345.743896,0
2002-05-01,1346.089966,1375.589966,1305.739990,1315.000000,1314.661987,0
2002-06-01,1315.790039,1334.780029,1150.520020,1156.349976,1156.052734,0
2002-07-01,1160.030029,1196.589966,1111.439941,1123.239990,1122.951294,0
2002-08-01,1123.170044,1143.569946,1083.910034,1103.359985,1103.076294,0
2002-09-01,1103.359985,1167.670044,1092.709961,1129.339966,1129.049683,0
2002-10-01,1127.890015,1127.890015,1011.130005,1048.530029,1048.260498,0
2002-11-01,1048.530029,1086.489990,1021.460022,1047.219971,1046.950806,0
2002-12-01,1050.890015,1051.550049,985.030029,1018.409973,1018.148193,0
2003-01-01,1018.580017,1084.050049,1007.590027,1056.689941,1056.418335,0
2003-02-01,1055.449951,1062.130005,999.539978,1019.330017,1019.067993,0
2003-03-01,1019.909973,1039.770020,995.070007,1039.670044,1039.402710,0
2003-04-01,1039.670044,1136.890015,1034.130005,1068.150024,1067.875488,0
2003-05-01,1068.150024,1085.510010,1034.069946,1073.689941,1073.413940,0
2003-06-01,1072.959961,1277.819946,1068.229980,1222.800049,1222.485718,0
2003-07-01,1223.000000,1308.770020,1208.579956,1240.420044,1240.101196,0
2003-08-01,1241.630005,1272.069946,1190.180054,1192.829956,1192.523315,0
2003-09-01,1192.829956,1326.469971,1192.040039,1297.420044,1297.086548,0
2003-10-01,1293.369995,1404.819946,1285.699951,1399.069946,1398.710327,147042400
2003-11-01,1396.839966,1435.119995,1308.239990,1313.869995,1313.532227,0
2003-12-01,1314.430054,1452.900024,1314.430054,1442.369995,1441.999146,0
2004-01-01,1452.900024,1572.209961,1434.699951,1508.300049,1507.912354,0
2004-02-01,1506.260010,1506.260010,1428.439941,1483.180054,1482.798706,0
2004-03-01,1483.180054,1491.829956,1385.160034,1424.329956,1423.963745,0
2004-04-01,1426.650024,1620.369995,1426.650024,1555.010010,1554.610229,0
2004-05-01,1555.010010,1583.689941,1465.359985,1511.359985,1510.971436,0
2004-06-01,1514.280029,1595.040039,1514.000000,1579.400024,1578.994019,0
2004-07-01,1578.130005,1605.599976,1529.660034,1584.699951,1584.292603,0
2004-08-01,1583.650024,1600.569946,1538.839966,1579.829956,1579.423828,101000
2004-09-01,1580.099976,1774.709961,1576.439941,1761.569946,1761.117065,176600
2004-10-01,1757.780029,1865.640015,1725.500000,1819.030029,1818.562378,0
2004-11-01,1819.030029,1841.109985,1734.099976,1830.959961,1830.489258,0
2004-12-01,1828.060059,1835.959961,1746.979980,1822.829956,1822.361328,0
2005-01-01,1822.949951,2024.079956,1811.040039,2019.560059,2019.040894,0
2005-02-01,2016.329956,2129.510010,1982.449951,2079.989990,2079.455322,0
2005-03-01,2082.850098,2172.760010,1890.780029,1954.689941,1954.187500,0
2005-04-01,1953.079956,2000.369995,1817.010010,1854.630005,1854.153198,0
2005-05-01,1854.630005,1950.479980,1854.630005,1929.380005,1928.884033,0
2005-06-01,1939.189941,2051.040039,1881.520020,1924.229980,1923.735352,0
2005-07-01,1924.229980,2007.469971,1805.489990,2000.250000,1999.735840,0
2005-08-01,2000.790039,2049.649902,1915.260010,1936.900024,1936.402100,0
2005-09-01,1937.079956,1987.890015,1866.079956,1942.069946,1941.570679,0
2005-10-01,1942.069946,1964.739990,1909.709961,1960.219971,1959.716064,0
2005-11-01,1960.219971,2144.199951,1959.839966,2099.739990,2099.200195,0
2005-12-01,2099.739990,2123.919922,2018.189941,2096.040039,2095.501221,0
2006-01-01,2096.040039,2167.919922,2085.449951,2145.389893,2144.838379,0
2006-02-01,2145.770020,2159.560059,2044.579956,2122.959961,2122.414307,0
2006-03-01,2127.459961,2211.629883,2082.060059,2195.949951,2195.385498,0
2006-04-01,2189.219971,2284.080078,2181.330078,2270.530029,2269.946289,0
2006-05-01,2270.530029,2602.459961,2225.310059,2296.110107,2295.519775,0
2006-06-01,2300.360107,2316.649902,2034.489990,2178.790039,2178.229980,0
2006-07-01,2187.560059,2390.840088,2151.260010,2390.840088,2390.225342,0
2006-08-01,2389.889893,2409.979980,2272.860107,2312.229980,2311.635498,0
2006-09-01,2314.449951,2569.830078,2310.320068,2556.709961,2556.052734,0
2006-10-01,2554.070068,2719.469971,2483.110107,2708.500000,2707.803711,0
2006-11-01,2708.500000,2856.149902,2706.300049,2788.459961,2787.743164,0
2006-12-01,2788.459961,2982.540039,2773.040039,2982.540039,2981.773193,0
2007-01-01,2983.770020,3292.840088,2938.620117,3239.270020,3238.437256,0
2007-02-01,3240.129883,3417.080078,2992.810059,3067.449951,3066.661377,0
2007-03-01,3162.790039,3220.340088,2965.800049,3203.550049,3202.726563,0
2007-04-01,3198.139893,3429.780029,3198.139893,3270.729980,3269.889160,0
2007-05-01,3270.729980,3517.129883,3263.489990,3474.669922,3473.776611,0
2007-06-01,3490.239990,3730.260010,3468.850098,3660.860107,3659.918945,0
2007-07-01,3653.020020,3820.550049,3434.659912,3501.199951,3500.299805,3091600
2007-08-01,3466.629883,3469.790039,2874.989990,3365.290039,3364.424805,0
2007-09-01,3370.929932,3617.159912,3258.090088,3572.899902,3571.981445,0
2007-10-01,3573.810059,3896.739990,3565.719971,3758.969971,3758.003662,0
2007-11-01,3758.969971,3802.419922,3455.899902,3578.550049,3577.630127,0
2007-12-01,3604.229980,3772.479980,3414.520020,3621.600098,3620.669189,0
2008-01-01,3625.590088,3641.610107,2953.929932,3266.000000,3265.160400,0
2008-02-01,3286.449951,3333.260010,3061.989990,3129.989990,3129.185303,0
2008-03-01,3116.010010,3121.090088,2772.929932,2984.669922,2983.902588,0
2008-04-01,2986.110107,3052.340088,2738.590088,2749.770020,2749.063232,0
2008-05-01,2749.770020,2903.510010,2712.179932,2827.439941,2826.713135,0
2008-06-01,2827.870117,2839.290039,2458.290039,2459.979980,2459.347656,0
2008-07-01,2459.979980,2613.969971,2289.209961,2577.100098,2576.437500,0
2008-08-01,2568.750000,2778.129883,2560.820068,2688.090088,2687.398926,0
2008-09-01,2652.229980,2755.399902,2342.459961,2569.649902,2568.989258,0
2008-10-01,2569.649902,2626.040039,1684.750000,1951.089966,1950.588379,0
2008-11-01,1965.270020,2068.439941,1763.780029,1971.569946,1971.063110,0
2008-12-01,1971.569946,1971.569946,1831.589966,1872.849976,1872.368530,0
2009-01-01,1925.750000,2004.680054,1818.560059,1825.089966,1824.620728,0
2009-02-01,1840.750000,1961.869995,1822.410034,1872.219971,1871.738647,0
2009-03-01,1877.479980,2048.600098,1745.390015,1986.219971,1985.709351,0
2009-04-01,1987.949951,2121.899902,1965.589966,2103.500000,2102.959229,0
2009-05-01,2103.500000,2398.250000,2103.500000,2389.310059,2388.695801,0
2009-06-01,2404.620117,2626.209961,2352.750000,2437.989990,2437.363281,0
2009-07-01,2436.800049,2842.209961,2412.679932,2798.330078,2797.610596,0
2009-08-01,2796.699951,2906.560059,2693.129883,2884.179932,2883.438477,0
2009-09-01,2856.870117,2875.060059,2754.620117,2800.820068,2800.100098,0
2009-10-01,2805.800049,2971.320068,2771.020020,2908.500000,2907.752197,0
2009-11-01,2908.500000,3092.479980,2892.159912,3044.969971,3044.187256,0
2009-12-01,3051.449951,3130.429932,2979.989990,3052.679932,3051.895264,0
2010-01-01,3051.300049,3133.530029,2903.850098,2953.189941,2952.430664,0
2010-02-01,2950.020020,3043.750000,2787.659912,3043.750000,3042.967529,0
2010-03-01,3037.679932,3204.219971,3034.129883,3161.800049,3160.987305,0
2010-04-01,3161.800049,3327.989990,3145.469971,3290.090088,3289.244385,0
2010-05-01,3290.090088,3342.310059,3073.709961,3272.729980,3271.888672,0
2010-06-01,3267.939941,3374.010010,3219.459961,3372.709961,3371.843018,0
2010-07-01,3321.389893,3485.939941,3281.379883,3426.949951,3426.068848,0
2010-08-01,3426.949951,3619.870117,3426.459961,3566.229980,3565.313232,0
2010-09-01,3566.229980,4142.850098,3566.229980,4100.069824,4099.015625,0
2010-10-01,4100.069824,4299.080078,4067.159912,4268.740234,4267.643066,0
2010-11-01,4268.740234,4413.419922,3953.699951,3953.699951,3952.683594,2355400
2010-12-01,3967.860107,4235.339844,3967.860107,4201.140137,4200.060059,6742800
2011-01-01,4206.009766,4246.270020,3869.899902,3881.469971,3880.472168,6702800
2011-02-01,3893.120117,3908.919922,3705.179932,3766.729980,3765.761719,5086400
2011-03-01,3772.870117,4056.649902,3752.379883,4055.139893,4054.097412,7336000
2011-04-01,4055.580078,4344.100098,4055.580078,4319.509766,4318.399414,9658700
2011-05-01,4319.569824,4337.580078,4173.609863,4244.640137,4243.548828,13427200
2011-06-01,4243.930176,4332.600098,4123.700195,4291.209961,4290.106934,10871700
2011-07-01,4304.680176,4515.770020,4294.240234,4503.629883,4502.472168,11030900
2011-08-01,4503.040039,4563.649902,4129.299805,4348.500000,4347.382324,15669700
2011-09-01,4348.500000,4397.979980,3715.010010,3999.649902,3998.621582,12178700
2011-10-01,3989.040039,4345.750000,3798.060059,4333.720215,4332.605957,6519500
2011-11-01,4333.720215,4394.899902,4207.439941,4211.040039,4209.957520,7234500
2011-12-01,4288.149902,4388.850098,4266.240234,4371.959961,4370.835938,4701500
2012-01-01,4371.959961,4756.779785,4370.830078,4682.439941,4681.236328,2316000
2012-02-01,4676.580078,4997.040039,4673.000000,4897.649902,4896.390625,2621900
2012-03-01,4900.830078,5146.169922,4896.209961,5107.729980,5106.416992,3322900
2012-04-01,5107.729980,5247.140137,4990.750000,5202.700195,5201.362793,2108500
2012-05-01,5202.700195,5329.759766,4863.419922,5091.229980,5089.921387,2114900
2012-06-01,5057.850098,5285.839844,4890.200195,5246.410156,5245.061523,2107800
2012-07-01,5278.279785,5403.160156,5116.549805,5307.660156,5306.295898,1827900
2012-08-01,5309.740234,5330.250000,5114.950195,5196.189941,5194.854004,1156600
2012-09-01,5200.120117,5367.839844,5148.560059,5346.100098,5344.725586,1377500
2012-10-01,5344.819824,5484.629883,5305.399902,5424.509766,5423.115234,2163100
2012-11-01,5424.509766,5650.100098,5402.399902,5640.450195,5639.000000,1538800
2012-12-01,5622.729980,5866.830078,5604.189941,5812.729980,5811.235840,1766800
2013-01-01,5810.470215,6332.270020,5808.939941,6242.740234,6241.135254,2505800
2013-02-01,6253.859863,6721.450195,6253.839844,6721.450195,6719.722168,2515300
2013-03-01,6725.359863,6873.890137,6310.370117,6847.470215,6845.709961,2450000
2013-04-01,6874.339844,7120.479980,6703.799805,7070.990234,7069.172363,2014300
2013-05-01,7072.560059,7403.649902,6880.600098,7021.950195,7020.145020,2273600
2013-06-01,6966.069824,6966.069824,5678.729980,6465.279785,6463.617676,2768400
2013-07-01,6464.470215,6829.959961,6244.290039,6639.120117,6637.413574,2021700
2013-08-01,6644.560059,6682.229980,5562.129883,6075.169922,6073.607910,1458500
2013-09-01,6073.220215,6587.479980,5896.959961,6191.799805,6190.208008,1915900
2013-10-01,6194.560059,6648.080078,6191.470215,6585.379883,6583.687012,1620500
2013-11-01,6586.870117,6586.870117,5955.069824,6208.819824,6207.223633,1564800
2013-12-01,6215.109863,6269.689941,5709.339844,5889.830078,5888.315918,1155300
2014-01-01,5923.720215,6195.640137,5842.879883,6041.189941,6039.636719,1519200
2014-02-01,6041.770020,6424.990234,5886.009766,6424.990234,6423.338379,1617300
2014-03-01,6424.850098,6550.939941,6307.919922,6428.709961,6427.057129,1584800
2014-04-01,6429.560059,6815.259766,6423.899902,6707.910156,6706.185547,1759600
2014-05-01,6707.910156,6908.589844,6647.649902,6647.649902,6645.940918,1749600
2014-06-01,6647.919922,6900.830078,6635.549805,6844.310059,6842.550781,1494100
2014-07-01,6858.009766,7016.709961,6816.899902,6864.819824,6863.055176,1361500
2014-08-01,6863.979980,7176.229980,6800.160156,7050.890137,7049.077637,1691300
2014-09-01,7050.720215,7413.620117,7050.720215,7283.069824,7281.197754,1875300
2014-10-01,7260.759766,7283.589844,6896.470215,7215.729980,7213.875000,1605500
2014-11-01,7213.049805,7372.569824,7176.129883,7294.379883,7292.504883,1228200
2014-12-01,7297.129883,7372.160156,6882.180176,7186.319824,7184.472168,1229800
2015-01-01,7282.939941,7736.970215,7224.399902,7689.910156,7687.933105,2403800
2015-02-01,7689.910156,7862.910156,7582.040039,7730.569824,7728.582520,3668200
2015-03-01,7730.569824,8007.979980,7701.729980,7940.490234,7938.448730,5040400
2015-04-01,7941.879883,8136.970215,7693.910156,7714.819824,7712.836426,4141000
2015-05-01,7713.419922,7923.129883,7468.580078,7580.459961,7578.511230,3898200
2015-06-01,7580.459961,7670.370117,7272.359863,7564.500000,7562.555176,3128100
2015-07-01,7509.000000,7665.520020,7239.020020,7550.000000,7548.059082,2303700
2015-08-01,7563.439941,7697.330078,6603.189941,7098.810059,7096.985352,3111700
2015-09-01,7065.089844,7209.589844,6720.819824,6893.979980,6892.207520,2599300
2015-10-01,6899.259766,7377.479980,6821.850098,7134.259766,7132.425781,2820600
2015-11-01,7206.879883,7239.930176,6715.919922,6927.069824,6925.289063,556600
2015-12-01,6918.549805,7062.629883,6610.819824,6952.080078,6950.292969,426100
2016-01-01,6954.270020,6957.240234,6084.279785,6687.620117,6685.900879,762800
2016-02-01,6705.520020,6848.870117,6521.200195,6671.040039,6669.325195,143537700
2016-03-01,6670.750000,7412.330078,6661.680176,7262.299805,7260.432617,1939800
2016-04-01,7273.879883,7374.959961,7122.759766,7159.290039,7157.449707,2214600
2016-05-01,7106.350098,7568.819824,6941.419922,7401.600098,7399.697266,3130800
2016-06-01,7447.270020,7980.750000,7407.220215,7796.250000,7794.245605,3289500
2016-07-01,7811.200195,8118.439941,7748.870117,7963.109863,7961.062988,3066000
2016-08-01,8006.720215,8078.979980,7707.379883,7787.370117,7785.368164,3405800
2016-09-01,7775.779785,7829.700195,7493.640137,7629.729980,7627.768555,2927500
2016-10-01,7643.339844,7721.569824,7312.180176,7404.799805,7402.895996,2249900
2016-11-01,7371.680176,7374.569824,6722.310059,6781.200195,6779.457031,1009300
